gene_id,gene_symbol,logFC,logCPM,PValue,FDR,is_simulated_true_de
ENSGDEMO000255,GENE0255,-1.0181168169111876,9.666976696961369,0.058287900225949124,0.538042155931838,False
ENSGDEMO000256,GENE0256,0.6462962827144221,9.694354650011467,0.22864501698260234,0.8521981270856717,False
ENSGDEMO000257,GENE0257,0.11927225462097635,9.566641137878994,0.8254399748655696,0.9965461298194156,False
ENSGDEMO000258,GENE0258,0.37676385497304477,10.572323758297268,0.4636160803607321,0.9965461298194156,False
ENSGDEMO000259,GENE0259,-0.9297163717461903,11.14546075561747,0.06430156828582259,0.5515205459100347,False
ENSGDEMO000260,GENE0260,-0.009878908216249371,10.234931859467252,0.9849013110437972,0.9997290791018886,False
ENSGDEMO000261,GENE0261,0.1398286655120664,9.965391631560916,0.7915544803807095,0.9965461298194156,False
ENSGDEMO000262,GENE0262,-0.1631912558564892,9.342214146585022,0.7659136223920643,0.9965461298194156,False
ENSGDEMO000263,GENE0263,0.023344323797079625,9.23808148639326,0.9662509697986301,0.9965461298194156,False
ENSGDEMO000264,GENE0264,-0.229288618956903,8.876157296532718,0.6850489347544475,0.9965461298194156,False
ENSGDEMO000265,GENE0265,1.1014241066204447,10.300737890855196,0.03430001312400299,0.3957693822000345,False
ENSGDEMO000266,GENE0266,0.018780652048324242,8.492070569487192,0.9742464156612863,0.9965461298194156,False
ENSGDEMO000267,GENE0267,0.10245356404702832,8.84594261999438,0.8564937210280563,0.9965461298194156,False
ENSGDEMO000268,GENE0268,-0.8172739074765312,4.2320257341953145,0.4260243296765241,0.9863491143780531,False
ENSGDEMO000269,GENE0269,0.5107100763312014,9.096364859639335,0.35907420594218165,0.94740113933012,False
ENSGDEMO000270,GENE0270,0.03181727871126494,9.524467080060402,0.95319884851205,0.9965461298194156,False
ENSGDEMO000271,GENE0271,0.4630618867315448,9.370415254744998,0.3973974645407602,0.9692621086360004,False
ENSGDEMO000272,GENE0272,-0.00480897864626062,6.742025831102656,0.9944523252241017,0.9997290791018886,False
ENSGDEMO000273,GENE0273,-1.1175444300324053,4.291224763056382,0.2708827327951052,0.8977014291493536,False
ENSGDEMO000274,GENE0274,-0.49001726493892317,7.776541755122456,0.42845245105550933,0.9863491143780531,False
ENSGDEMO000275,GENE0275,1.0897140703153578,8.206122072131455,0.0672523473998107,0.5515205459100347,False
ENSGDEMO000276,GENE0276,-0.4406504322190523,3.214463442960128,0.7287314422819341,0.9965461298194156,False
ENSGDEMO000277,GENE0277,0.6330114524075832,10.29804770638368,0.22388634092931847,0.8484312457126106,False
ENSGDEMO000278,GENE0278,0.10383882350922402,10.091792832140893,0.8434105684831099,0.9965461298194156,False
ENSGDEMO000279,GENE0279,-0.31537869439635546,10.12000940966143,0.5479816025895291,0.9965461298194156,False
ENSGDEMO000280,GENE0280,-0.7072941398230554,9.450711891678761,0.19395720369968553,0.8275967161472332,False
ENSGDEMO000281,GENE0281,-0.10922118540536019,10.019528334408243,0.8359974360632333,0.9965461298194156,False
ENSGDEMO000282,GENE0282,-0.44439790914222144,11.007588175649829,0.3789537019051537,0.9571437274513469,False
ENSGDEMO000283,GENE0283,0.4209629353831579,7.079921528513664,0.5266751586608023,0.9965461298194156,False
ENSGDEMO000284,GENE0284,-0.7236102969552825,9.723559817898282,0.17699382012706108,0.8204919994584984,False
ENSGDEMO000285,GENE0285,-0.35405489322574013,9.074893517849643,0.5254936218232686,0.9965461298194156,False
ENSGDEMO000286,GENE0286,-0.845068376467272,10.300338261591802,0.1044022107821315,0.6755860202971982,False
ENSGDEMO000287,GENE0287,-0.32320834428430256,8.688120779394476,0.5727759507868979,0.9965461298194156,False
ENSGDEMO000288,GENE0288,0.25587856682955223,9.573739785253089,0.6359591549073706,0.9965461298194156,False
ENSGDEMO000289,GENE0289,0.2555363029641202,5.92617077584046,0.7401858216947941,0.9965461298194156,False
ENSGDEMO000290,GENE0290,0.06789663456349615,4.727589995236115,0.9421542616970647,0.9965461298194156,False
ENSGDEMO000291,GENE0291,1.1709760764333264,6.290460851372209,0.10994465753749508,0.6954619591609211,False
ENSGDEMO000292,GENE0292,0.36148110840396797,8.570681711845047,0.5318581281629225,0.9965461298194156,False
ENSGDEMO000293,GENE0293,0.10134597795310629,6.655218748947262,0.8847239193428574,0.9965461298194156,False
ENSGDEMO000294,GENE0294,-0.4184909072125693,8.31618009802978,0.47815878147941465,0.9965461298194156,False
ENSGDEMO000295,GENE0295,0.14411094393679313,9.752865919723702,0.7876909798745477,0.9965461298194156,False
ENSGDEMO000296,GENE0296,-0.2996374777975781,10.593297409116008,0.5596234824035142,0.9965461298194156,False
ENSGDEMO000297,GENE0297,-0.7126474783211298,10.714914633320346,0.16311564533260633,0.8088379107401967,False
ENSGDEMO000298,GENE0298,-0.24730845111782607,5.654882991851882,0.757864781645171,0.9965461298194156,False
ENSGDEMO000299,GENE0299,-0.20808029464134847,9.99713903154073,0.6936250567038637,0.9965461298194156,False
ENSGDEMO000300,GENE0300,-0.46440091011488693,8.286923598360561,0.43234969513571325,0.9863491143780531,False
ENSGDEMO000301,GENE0301,0.6588910415013745,8.763435968524497,0.24764011619797732,0.8663794152698915,False
ENSGDEMO000302,GENE0302,0.21157998279211476,10.461282004524271,0.6821167437947937,0.9965461298194156,False
ENSGDEMO000303,GENE0303,-0.2966964343081022,7.957078588334546,0.6258947290546231,0.9965461298194156,False
ENSGDEMO000304,GENE0304,-0.14436434900387152,10.28012667140353,0.781668180827656,0.9965461298194156,False
ENSGDEMO000305,GENE0305,0.49591605123096816,9.694207310099667,0.3556240050343099,0.94740113933012,False
ENSGDEMO000306,GENE0306,-0.7285886137859565,10.152958698651405,0.16446998837742785,0.8088687952988255,False
ENSGDEMO000307,GENE0307,0.5176722426301383,9.688914245922591,0.3350588869554667,0.9323114937651208,False
ENSGDEMO000308,GENE0308,-0.21475207528479157,9.735071222078767,0.6884733253450657,0.9965461298194156,False
ENSGDEMO000309,GENE0309,-0.414664111315016,11.191118920164891,0.40851230364344404,0.9785237853004626,False
ENSGDEMO000310,GENE0310,-1.065919244653732,8.474218277529674,0.06729682936504842,0.5515205459100347,False
ENSGDEMO000311,GENE0311,0.024666057547093168,8.228072017982605,0.966897965851826,0.9965461298194156,False
ENSGDEMO000312,GENE0312,-0.48845035527680736,9.047650292058186,0.3819548196809768,0.9571437274513469,False
ENSGDEMO000313,GENE0313,0.6775795359176211,9.090192152705757,0.22387290642732877,0.8484312457126106,False
ENSGDEMO000314,GENE0314,-0.07406135881955223,10.93215750671656,0.8837592577738099,0.9965461298194156,False
ENSGDEMO000315,GENE0315,0.1296524692945642,10.861565862366993,0.798535707706429,0.9965461298194156,False
ENSGDEMO000316,GENE0316,0.5567095575444627,9.504595712076915,0.30503153186809434,0.9128125641937985,False
ENSGDEMO000317,GENE0317,0.14348480426760268,10.106709610658498,0.7847346191238929,0.9965461298194156,False
ENSGDEMO000318,GENE0318,-0.5481857452645107,10.40582778017216,0.28981386838528833,0.9042097871528115,False
ENSGDEMO000319,GENE0319,-0.9769896377430323,10.152224327482447,0.06230878403758321,0.5515205459100347,False
ENSGDEMO000320,GENE0320,0.7214199371377301,9.386054693438652,0.18693088436003846,0.8275967161472332,False
ENSGDEMO000321,GENE0321,0.5517650383314407,10.829603422073898,0.2779822442703676,0.9042097871528115,False
ENSGDEMO000322,GENE0322,-0.48938527743584803,10.560050278964773,0.34136153528835667,0.9384863517389433,False
ENSGDEMO000323,GENE0323,-0.8672560086191163,8.960264076851463,0.12280357849701914,0.7177321875626178,False
ENSGDEMO000324,GENE0324,0.12834201167554582,8.148204632753526,0.830183991380459,0.9965461298194156,False
ENSGDEMO000325,GENE0325,-0.25878940042471577,11.119396441010334,0.6069106183665316,0.9965461298194156,False
ENSGDEMO000326,GENE0326,-0.5316172052564454,8.268323762656797,0.3694874889769293,0.9561447381781878,False
ENSGDEMO000327,GENE0327,0.04648441170059581,4.434720980226729,0.9624584571379449,0.9965461298194156,False
ENSGDEMO000328,GENE0328,-0.2055973911619744,5.988096858883036,0.7877912627094201,0.9965461298194156,False
ENSGDEMO000329,GENE0329,-0.2876405621088236,5.564860965163609,0.7236072121537035,0.9965461298194156,False
ENSGDEMO000330,GENE0330,0.004837617439438002,4.421206929778552,0.9961015991261665,0.9997290791018886,False
ENSGDEMO000331,GENE0331,0.5485427616153373,8.68563286789953,0.338578440879196,0.9344459213622093,False
ENSGDEMO000332,GENE0332,-0.03479566610353135,6.707663791507972,0.9600431538414662,0.9965461298194156,False
ENSGDEMO000333,GENE0333,-0.2356433869414234,8.424225640221625,0.6870309560576956,0.9965461298194156,False
ENSGDEMO000334,GENE0334,-0.43234914394506063,9.59893173046232,0.42314329769130143,0.985483470490532,False
ENSGDEMO000335,GENE0335,0.34060152226864115,7.000876305149344,0.6116808120644908,0.9965461298194156,False
ENSGDEMO000336,GENE0336,0.43437889078392145,6.565666874739452,0.5388765728103286,0.9965461298194156,False
ENSGDEMO000337,GENE0337,-0.11716882511997362,8.93501725835056,0.8351396245294556,0.9965461298194156,False
ENSGDEMO000338,GENE0338,0.11644698640157625,6.670245834886961,0.867452272522111,0.9965461298194156,False
ENSGDEMO000339,GENE0339,0.16129820447597965,8.683089301465223,0.7784460931106025,0.9965461298194156,False
ENSGDEMO000340,GENE0340,-0.7580204734773197,10.700692902330498,0.13818311457645385,0.7469357544673182,False
ENSGDEMO000341,GENE0341,-1.2710111813841776,8.954404064451962,0.023784080654199315,0.32068423353976605,False
ENSGDEMO000342,GENE0342,-0.10824126805228218,9.864766724443506,0.8387369566884804,0.9965461298194156,False
ENSGDEMO000343,GENE0343,-0.043485932418221296,9.719489397773875,0.9353504175565343,0.9965461298194156,False
ENSGDEMO000344,GENE0344,-0.12288266253619629,7.097612917933706,0.8530956222152756,0.9965461298194156,False
ENSGDEMO000345,GENE0345,0.18168389886939718,8.31044099857676,0.7582526381919659,0.9965461298194156,False
ENSGDEMO000346,GENE0346,-1.0861474672665352,9.523499684700894,0.045134821803252,0.4669119496888138,False
ENSGDEMO000347,GENE0347,-0.05831937262603404,9.459218995568971,0.914662387061614,0.9965461298194156,False
ENSGDEMO000348,GENE0348,-0.3207585535484494,11.200742335485657,0.5224586752995778,0.9965461298194156,False
ENSGDEMO000349,GENE0349,0.379066381723586,9.480634597896074,0.48554461589515263,0.9965461298194156,False
ENSGDEMO000350,GENE0350,0.11689389604623557,9.569046925929408,0.8288428024893125,0.9965461298194156,False
ENSGDEMO000351,GENE0351,-0.06064016302998265,4.965421204358788,0.9461176123080914,0.9965461298194156,False
ENSGDEMO000352,GENE0352,-0.04802393920364789,8.878286048315474,0.9322922587280694,0.9965461298194156,False
ENSGDEMO000353,GENE0353,0.10688755672601147,5.940335478909352,0.8894578569589643,0.9965461298194156,False
ENSGDEMO000354,GENE0354,0.0983183510652017,6.587726683246645,0.8890737914388871,0.9965461298194156,False
ENSGDEMO000355,GENE0355,0.9240725411677326,8.625999512402785,0.10851211681169823,0.6926305328406269,False
ENSGDEMO000356,GENE0356,-0.45183640938796454,8.210816372871141,0.44780376818767437,0.9965461298194156,False
ENSGDEMO000357,GENE0357,0.2595541336552216,10.804539246125536,0.6101812544892479,0.9965461298194156,False
ENSGDEMO000358,GENE0358,-0.37144478913602974,9.724917582032615,0.48826441713134805,0.9965461298194156,False
ENSGDEMO000359,GENE0359,0.13304648762357152,6.000132636735976,0.8614800086227703,0.9965461298194156,False
ENSGDEMO000360,GENE0360,-0.9087724372758137,10.818308609861685,0.07410040987410176,0.5774057912267669,False
ENSGDEMO000361,GENE0361,0.26066099953240585,6.932273808196689,0.6998904217646662,0.9965461298194156,False
ENSGDEMO000362,GENE0362,-0.6305793085114733,8.010157171238458,0.2978413480661587,0.9105121461151708,False
ENSGDEMO000363,GENE0363,-0.5356739366697063,11.102130085526186,0.28720290399503745,0.9042097871528115,False
ENSGDEMO000364,GENE0364,0.4075724432487,9.129638306101201,0.46323497983200274,0.9965461298194156,False
ENSGDEMO000365,GENE0365,0.35226773516810095,8.754484037397821,0.536779374912396,0.9965461298194156,False
ENSGDEMO000366,GENE0366,0.023673312949309633,11.620372693616767,0.9618215414792265,0.9965461298194156,False
ENSGDEMO000367,GENE0367,0.08943894525719998,8.974139305777596,0.8734393101856047,0.9965461298194156,False
ENSGDEMO000368,GENE0368,-0.37446441837797284,7.372011367527456,0.5610728922774608,0.9965461298194156,False
ENSGDEMO000369,GENE0369,-0.38657383957792557,0.8724965652310878,0.8663877220266651,0.9965461298194156,False
ENSGDEMO000370,GENE0370,-0.27010274545484947,9.79722187074382,0.6128653455890097,0.9965461298194156,False
ENSGDEMO000371,GENE0371,-0.06581363951679986,10.130445549829592,0.9001770002979661,0.9965461298194156,False
ENSGDEMO000372,GENE0372,0.23233941566436211,9.339641916354172,0.6717045961544367,0.9965461298194156,False
ENSGDEMO000373,GENE0373,0.07732986804049613,9.891244698051917,0.8842402266324443,0.9965461298194156,False
ENSGDEMO000374,GENE0374,0.13159343783959798,9.919692727047643,0.8040299320991651,0.9965461298194156,False
ENSGDEMO000375,GENE0375,0.25351059894084216,7.677852380963358,0.684883838839638,0.9965461298194156,False
ENSGDEMO000376,GENE0376,0.031140435335012207,7.727295217253837,0.9600537662336454,0.9965461298194156,False
ENSGDEMO000377,GENE0377,-0.44988419918656053,8.950110221326492,0.42375789231092875,0.985483470490532,False
ENSGDEMO000378,GENE0378,0.3405567830840708,8.135266741559025,0.5697274505257246,0.9965461298194156,False
ENSGDEMO000379,GENE0379,-0.27089189462554764,9.885881060765774,0.6101296323644281,0.9965461298194156,False
ENSGDEMO000380,GENE0380,0.12134563820233257,8.414110208467925,0.835774883421859,0.9965461298194156,False
ENSGDEMO000381,GENE0381,0.23463501252486907,10.69202279369979,0.6464132937417228,0.9965461298194156,False
ENSGDEMO000382,GENE0382,-0.12165758184168496,11.885632226313646,0.8041684875778545,0.9965461298194156,False
ENSGDEMO000383,GENE0383,-0.9717849792980573,6.9217732127442755,0.15119142500178373,0.7753574469247496,False
ENSGDEMO000384,GENE0384,-0.04969179352521458,11.356917448678189,0.9206462701586158,0.9965461298194156,False
ENSGDEMO000385,GENE0385,-0.7329547179224303,7.680291674448101,0.2405726704821547,0.8617528494883153,False
ENSGDEMO000386,GENE0386,-0.5744195342079941,10.86909737921672,0.25798033071696747,0.8769869599443653,False
ENSGDEMO000387,GENE0387,0.45332367004237195,7.26999407273442,0.4863651180952241,0.9965461298194156,False
ENSGDEMO000388,GENE0388,0.5416496933029604,6.715431666065994,0.4350284070130611,0.9887009250296843,False
ENSGDEMO000389,GENE0389,-1.1099775765338844,11.392986991124392,0.02588469180298184,0.33494292243584267,False
ENSGDEMO000390,GENE0390,0.21030240404993794,6.070195511686597,0.7805900401468957,0.9965461298194156,False
ENSGDEMO000391,GENE0391,0.8153509601821591,7.92733481706323,0.1815079919243551,0.8275967161472332,False
ENSGDEMO000392,GENE0392,0.48352992259326477,11.26654184701254,0.333869967977157,0.9323114937651208,False
ENSGDEMO000393,GENE0393,0.3815870842709552,8.987991146973942,0.4963423262500938,0.9965461298194156,False
ENSGDEMO000394,GENE0394,-1.293722272929993,6.724893994680692,0.061952211974864786,0.5515205459100347,False
ENSGDEMO000395,GENE0395,0.08965164213312171,7.0194375262169215,0.8934730356582928,0.9965461298194156,False
ENSGDEMO000396,GENE0396,0.7855908565664604,10.231061635739223,0.132417052875282,0.7353301062346184,False
ENSGDEMO000397,GENE0397,-0.16182635330277417,10.18089841383833,0.757172195400216,0.9965461298194156,False
ENSGDEMO000398,GENE0398,0.2230793293304414,8.23633318909954,0.7072303841434824,0.9965461298194156,False
ENSGDEMO000399,GENE0399,-0.10435317771294272,11.142770811663013,0.8355126506486077,0.9965461298194156,False
ENSGDEMO000400,GENE0400,0.37716654139291794,9.03900437808809,0.49985737803553776,0.9965461298194156,False
ENSGDEMO000401,GENE0401,0.14401875506655237,11.496569874448287,0.7717680968797515,0.9965461298194156,False
ENSGDEMO000402,GENE0402,-0.22172521169313342,10.647572407744363,0.6652309289261316,0.9965461298194156,False
ENSGDEMO000403,GENE0403,0.9587724184856024,6.098035305883454,0.20235865673213227,0.8275967161472332,False
ENSGDEMO000404,GENE0404,0.6451171011046615,9.70358891959928,0.22925443391408634,0.8521981270856717,False
ENSGDEMO000405,GENE0405,0.24736484455277452,9.111554464419308,0.6565621816470706,0.9965461298194156,False
ENSGDEMO000406,GENE0406,0.08323520211098767,11.681737896387169,0.8660933534451867,0.9965461298194156,False
ENSGDEMO000407,GENE0407,-0.8164701898171929,10.561578660805846,0.11239659961001594,0.7024787475625996,False
ENSGDEMO000408,GENE0408,0.05796200535475826,10.592339485834628,0.9101505258807691,0.9965461298194156,False
ENSGDEMO000409,GENE0409,0.524537736224719,9.69504340999175,0.32852233514820706,0.9313583578078212,False
ENSGDEMO000410,GENE0410,-1.3289611414656495,8.540018157539452,0.021849657159206448,0.30487893710520625,False
ENSGDEMO000411,GENE0411,-0.1805176116060121,8.74167892940657,0.7518239052693014,0.9965461298194156,False
ENSGDEMO000412,GENE0412,-0.33650357151237875,5.289993256093538,0.6920800792652706,0.9965461298194156,False
ENSGDEMO000413,GENE0413,-0.693456376089725,9.986335888949037,0.18947556074437527,0.8275967161472332,False
ENSGDEMO000414,GENE0414,0.05804118554643711,9.275032598659623,0.9160227159683341,0.9965461298194156,False
ENSGDEMO000415,GENE0415,-0.35606062296851704,7.583800876182877,0.5722559128342645,0.9965461298194156,False
ENSGDEMO000416,GENE0416,0.061332794583963235,8.190240078355071,0.918074888523369,0.9965461298194156,False
ENSGDEMO000417,GENE0417,-0.8057194289462686,9.258417249407868,0.1436778071490662,0.7583009667050111,False
ENSGDEMO000418,GENE0418,-0.3133247230862253,9.02491199228903,0.575498001491808,0.9965461298194156,False
ENSGDEMO000419,GENE0419,-0.3480203140332421,10.640813448667137,0.49715264826585115,0.9965461298194156,False
ENSGDEMO000420,GENE0420,-0.15590064975230167,8.346841178018227,0.7910956349664106,0.9965461298194156,False
ENSGDEMO000421,GENE0421,0.05997873867924408,9.328164945121758,0.9129415512763427,0.9965461298194156,False
ENSGDEMO000422,GENE0422,-0.12248760807361325,10.125560230685567,0.8154512559490827,0.9965461298194156,False
ENSGDEMO000423,GENE0423,-0.533710151614871,7.7954862551245245,0.38759303698596753,0.9617623320708875,False
ENSGDEMO000424,GENE0424,0.4018318721727674,9.66022378413074,0.4550307318369418,0.9965461298194156,False
ENSGDEMO000425,GENE0425,0.08775392774475677,8.108992705343576,0.8838069119923838,0.9965461298194156,False
ENSGDEMO000426,GENE0426,0.0008277273462455881,6.094789169330857,0.9991222353810544,0.9997290791018886,False
ENSGDEMO000427,GENE0427,-0.18816611589949783,9.924017546319128,0.7226719731523874,0.9965461298194156,False
ENSGDEMO000428,GENE0428,-0.7416886951162613,11.279732989693224,0.1380832540556961,0.7469357544673182,False
ENSGDEMO000429,GENE0429,0.39177553389704567,6.875884901565437,0.5649111963125483,0.9965461298194156,False
ENSGDEMO000430,GENE0430,1.0635574405241695,8.086267214711294,0.07710412175382401,0.5782809131536801,False
ENSGDEMO000431,GENE0431,0.40042693147481945,9.839714019561795,0.45214030451477294,0.9965461298194156,False
ENSGDEMO000432,GENE0432,0.3334437523015632,7.403773641271752,0.6035586244993064,0.9965461298194156,False
ENSGDEMO000433,GENE0433,-0.8729929949538322,10.47289992086115,0.09087217137857341,0.6195829866720914,False
ENSGDEMO000434,GENE0434,0.11264246744011253,8.360910102233538,0.8480490392245135,0.9965461298194156,False
ENSGDEMO000435,GENE0435,0.19591012767124472,8.740841009710936,0.7314636411118567,0.9965461298194156,False
ENSGDEMO000436,GENE0436,0.36084576962493653,10.144454552974654,0.49130810411254716,0.9965461298194156,False
ENSGDEMO000437,GENE0437,-0.37352055055828703,9.01656898178114,0.5046594957117285,0.9965461298194156,False
ENSGDEMO000438,GENE0438,-0.0674315623742876,7.354270014530561,0.9167932879780644,0.9965461298194156,False
ENSGDEMO000439,GENE0439,0.1946634513714951,9.179361955468401,0.7252221787767524,0.9965461298194156,False
ENSGDEMO000440,GENE0440,-0.3821678061164664,6.08054614995025,0.6122088428530266,0.9965461298194156,False
ENSGDEMO000441,GENE0441,0.5389355141580205,7.767050757850671,0.38424037309608056,0.9586591675646317,False
ENSGDEMO000442,GENE0442,0.4292805570109408,9.660519707069035,0.4248135008952964,0.9860274682289278,False
ENSGDEMO000443,GENE0443,-0.3769999379031397,9.349052629125993,0.49139863229678915,0.9965461298194156,False
ENSGDEMO000444,GENE0444,0.3094455346283933,9.627902567535733,0.5658054089348779,0.9965461298194156,False
ENSGDEMO000445,GENE0445,-0.0406138846193711,6.740175552246233,0.9531845247107782,0.9965461298194156,False
ENSGDEMO000446,GENE0446,0.24883432663489735,6.915249215379644,0.7134311054802465,0.9965461298194156,False
ENSGDEMO000447,GENE0447,-0.35330632506435133,8.703066012852794,0.5371219940005342,0.9965461298194156,False
ENSGDEMO000448,GENE0448,-0.44799401418435814,9.37184670605177,0.4128931688698271,0.9800593496641187,False
ENSGDEMO000449,GENE0449,-0.02563268213038228,10.756837167320155,0.959922924466511,0.9965461298194156,False
ENSGDEMO000450,GENE0450,-0.26374303538636745,9.692987299817089,0.6232590571953206,0.9965461298194156,False
ENSGDEMO000451,GENE0451,-0.6077659566673992,7.735823746955385,0.32791353593578487,0.9313583578078212,False
ENSGDEMO000452,GENE0452,0.7776947848011222,7.4706726859923815,0.2226514037159582,0.8484312457126106,False
ENSGDEMO000453,GENE0453,0.2935411455952561,8.862928000896197,0.6039340172365653,0.9965461298194156,False
ENSGDEMO000454,GENE0454,-0.335886696144569,9.181524506808419,0.5441371324389063,0.9965461298194156,False
ENSGDEMO000455,GENE0455,-0.5655855554265168,8.54154182709583,0.3290799530920968,0.9313583578078212,False
ENSGDEMO000456,GENE0456,-0.2922781661180638,9.800521746996896,0.5839477403712262,0.9965461298194156,False
ENSGDEMO000457,GENE0457,0.21577583208137074,8.023343011708153,0.7213466846507317,0.9965461298194156,False
ENSGDEMO000458,GENE0458,0.2727073260513606,10.100516198790794,0.6037625559656769,0.9965461298194156,False
ENSGDEMO000459,GENE0459,0.5325915861378414,9.11679386492569,0.33820301013308673,0.9344459213622093,False
ENSGDEMO000460,GENE0460,-0.6775206404570486,8.671127894774937,0.23771740983807949,0.8592195536316126,False
ENSGDEMO000461,GENE0461,-0.12514730735687962,7.933064596540715,0.8374256995854656,0.9965461298194156,False
ENSGDEMO000462,GENE0462,-0.7531410152064089,8.718186580762689,0.18780770303057467,0.8275967161472332,False
ENSGDEMO000463,GENE0463,0.03471323291767625,9.78717913418676,0.9481793728202772,0.9965461298194156,False
ENSGDEMO000464,GENE0464,0.07340047903465852,8.898625547310928,0.8965331029233158,0.9965461298194156,False
ENSGDEMO000465,GENE0465,1.6822864281031809,9.309104944398209,0.00219264791961362,0.0657794375884086,False
ENSGDEMO000466,GENE0466,-1.4425427450190333,4.645375212052815,0.12879099453430853,0.7272460540585031,False
ENSGDEMO000467,GENE0467,-0.6966458902427606,10.546558999646745,0.17584884322210503,0.8204919994584984,False
ENSGDEMO000468,GENE0468,0.4880633373202583,9.290782800359425,0.3747777377050439,0.9571437274513469,False
ENSGDEMO000469,GENE0469,-0.8285073712203639,7.358157115643064,0.19908716161762013,0.8275967161472332,False
ENSGDEMO000470,GENE0470,0.2208224799928491,11.633739564756196,0.6550966423129916,0.9965461298194156,False
ENSGDEMO000471,GENE0471,0.2781013083668009,8.676916069945356,0.6277790386615574,0.9965461298194156,False
ENSGDEMO000472,GENE0472,-0.1545484512327553,9.472421169592103,0.7762560528962991,0.9965461298194156,False
ENSGDEMO000473,GENE0473,-0.5607633594953043,11.622274115359287,0.25681922952473046,0.8769869599443653,False
ENSGDEMO000474,GENE0474,-0.3848534732183735,6.263637607831814,0.6006550126072732,0.9965461298194156,False
ENSGDEMO000475,GENE0475,0.3436639659342946,9.65811255123058,0.5229291310543889,0.9965461298194156,False
ENSGDEMO000476,GENE0476,-0.13748422100357338,7.026078628181822,0.8371718326683281,0.9965461298194156,False
ENSGDEMO000477,GENE0477,-0.7182182003745607,9.276549369676898,0.19191614605208304,0.8275967161472332,False
ENSGDEMO000478,GENE0478,0.3479380876863889,9.059940952349523,0.5330834325049487,0.9965461298194156,False
ENSGDEMO000479,GENE0479,-0.02145755564516616,8.842930922403553,0.9697942953769715,0.9965461298194156,False
ENSGDEMO000480,GENE0480,0.45632985620548805,9.221523395749406,0.4086878738900811,0.9785237853004626,False
ENSGDEMO000481,GENE0481,-0.40776849476962873,10.493503535291698,0.42924202958096436,0.9863491143780531,False
ENSGDEMO000482,GENE0482,0.35160165947514654,6.055591616655982,0.6421093883615396,0.9965461298194156,False
ENSGDEMO000483,GENE0483,-0.20345797583674052,9.135017236494338,0.7141381350521474,0.9965461298194156,False
ENSGDEMO000484,GENE0484,-0.23240100179277334,9.236022713578878,0.6736359672874692,0.9965461298194156,False
ENSGDEMO000485,GENE0485,0.30626397937409244,9.156616638708412,0.5808271089677894,0.9965461298194156,False
ENSGDEMO000486,GENE0486,0.14957492458988142,9.141608056426456,0.7876140335232513,0.9965461298194156,False
ENSGDEMO000487,GENE0487,-0.34375987728420654,7.666594068143411,0.5825432729700667,0.9965461298194156,False
ENSGDEMO000488,GENE0488,0.4311776108012104,9.812637215800477,0.4188557881153167,0.985483470490532,False
ENSGDEMO000489,GENE0489,-0.2780114076821665,10.480782440346461,0.5901339876877787,0.9965461298194156,False
ENSGDEMO000490,GENE0490,-1.1539146808959826,8.917010615402496,0.04065779847765774,0.44353961975626627,False
ENSGDEMO000491,GENE0491,0.6481596960048361,6.16675365288283,0.38426254966548984,0.9586591675646317,False
ENSGDEMO000492,GENE0492,0.5917413016458877,11.11694966670208,0.2394706804784958,0.860373702317949,False
ENSGDEMO000493,GENE0493,0.39944316833367033,10.880078819597964,0.4313139907284331,0.9863491143780531,False
ENSGDEMO000494,GENE0494,-0.47354521749854683,9.97312568500687,0.3705657118577097,0.9562986112457025,False
ENSGDEMO000495,GENE0495,-0.7593966413676219,10.093958244880438,0.14852581023809824,0.7725457230508046,False
ENSGDEMO000496,GENE0496,1.0516779863102634,10.363573963588204,0.042678828120630695,0.45148546688021357,False
ENSGDEMO000497,GENE0497,0.10814718844535598,9.870072244892045,0.8388302470797272,0.9965461298194156,False
ENSGDEMO000498,GENE0498,-0.9566930237699127,10.48129125298894,0.06379402760634816,0.5515205459100347,False
ENSGDEMO000499,GENE0499,-0.03922848428637593,8.240358179974582,0.9473238869016954,0.9965461298194156,False
ENSGDEMO000500,GENE0500,-1.1227367621924955,9.778971084325674,0.03562809114864727,0.40333688092808223,False
ENSGDEMO000501,GENE0501,0.18946639095584406,9.2573229829884,0.730979801519726,0.9965461298194156,False
ENSGDEMO000502,GENE0502,-0.04319181179944742,9.880740619002612,0.935222491763094,0.9965461298194156,False
ENSGDEMO000503,GENE0503,0.10805792191965224,8.254849554182725,0.8554180938165405,0.9965461298194156,False
ENSGDEMO000504,GENE0504,0.2909696594416866,8.670298895951813,0.6121269457069413,0.9965461298194156,False
ENSGDEMO000505,GENE0505,-0.14530065978257767,9.471410822348574,0.7893310756050278,0.9965461298194156,False
ENSGDEMO000506,GENE0506,-0.0734875166844402,8.624726634062151,0.8984498355366737,0.9965461298194156,False
ENSGDEMO000507,GENE0507,-0.6565252560740547,9.375212919119111,0.23006148052041725,0.8521981270856717,False
ENSGDEMO000508,GENE0508,-0.18943483762499724,9.285579685751223,0.7305600166631838,0.9965461298194156,False
ENSGDEMO000509,GENE0509,-0.27797528625340995,10.715698271200496,0.586426139401381,0.9965461298194156,False
ENSGDEMO000510,GENE0510,-0.6762334404519423,9.122787567307679,0.22379277412525655,0.8484312457126106,False
